word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
Manirirten	1	0	0	0	0	0	0	0	0	0
Unterliegest	0	1	0	0	0	0	0	1	0	0
Manirirter	1	0	0	0	0	0	0	0	0	0
Bajonnetten	0	1	1	0	0	1	0	0	0	0
costbar	1	0	0	1	0	0	1	0	1	0
eyfrig	1	0	0	0	0	0	1	0	0	1
Saulen	0	1	0	0	0	0	0	0	0	0
Besandern	1	0	0	0	0	0	1	0	0	0
Vermuttung	0	0	0	1	0	0	0	0	0	0
Heyrrathen	1	0	0	1	0	1	1	0	1	1
hysterischen	0	1	1	0	0	1	0	0	0	0
kreuzen	0	1	0	0	0	0	0	0	0	0
Schroth	1	0	0	0	0	0	0	0	0	0
duckend	0	1	0	0	0	1	0	0	0	0
Heerten	0	1	1	0	0	1	0	0	0	0
Anmassten	0	1	1	0	0	0	0	0	0	0
Allerkostbahrste	1	0	0	1	0	0	1	0	1	0
Abschrieben	0	1	1	0	1	1	0	1	0	0
Bekenet	1	0	0	0	0	0	0	0	0	1
Mongel	0	1	1	0	1	1	0	1	0	0
Jnspectoren	1	0	0	0	0	0	0	0	0	0
untadenlich	1	0	0	0	0	0	0	0	0	0
Gesäz	0	0	0	0	0	0	0	0	0	1
Unveräuszerliche	1	0	0	0	0	0	0	0	0	0
Tätter	0	1	1	0	1	1	0	1	0	0
Anleytunge	1	0	0	0	0	0	0	0	0	1
polierend	1	0	0	0	0	0	0	0	0	0
Herget	1	0	0	1	0	0	1	0	1	1
unfehig	0	1	0	0	0	0	0	1	0	0
Wierche	0	0	0	1	0	0	0	0	0	1
Offificieren	1	0	0	0	0	0	0	0	0	1
Fürsichtigem	1	0	0	1	0	1	0	0	0	1
Fürsichtigen	1	0	0	1	0	1	0	0	0	1
Schrumpfen	0	1	0	0	0	1	0	1	0	0
Fürsichtiger	1	0	0	1	0	1	0	0	0	1
Fürsichtiges	1	0	0	1	0	1	0	0	0	1
letztlich	1	0	0	1	0	0	0	0	0	0
Schrumpfet	0	1	0	0	0	1	0	1	0	0
Enkelkindes	1	0	0	1	0	0	1	0	0	1
Enkelkinder	1	0	0	1	0	0	1	0	0	1
Aussfiel	0	1	0	0	0	0	0	0	0	0
Findst	1	0	0	0	0	0	1	0	0	1
Zurückziehst	0	1	1	0	0	0	0	0	0	0
Hergen	1	0	0	1	0	0	1	0	1	1
Grösslichsten	0	1	0	0	1	1	0	0	0	0
Musculöses	1	0	0	0	0	0	0	0	0	0
endgültig	1	0	0	0	0	0	0	0	0	1
Trost	1	0	0	0	0	0	0	0	0	0
Allernützlichster	1	0	0	0	0	0	0	0	0	0
Hochh	0	1	0	0	0	0	0	0	0	0
Deemühtigem	1	0	0	0	0	0	0	0	0	0
Erbauungen	1	0	0	1	0	0	1	0	0	1
Obgelegenheiten	1	0	0	1	0	0	0	0	0	0
Berührrt	0	1	0	0	0	0	0	0	0	0
Robusti	1	0	0	0	0	0	0	0	0	0
Feurigste	1	0	0	1	0	0	1	0	0	0
Erbschaften	1	0	0	1	0	0	1	0	1	1
Jüngre	1	0	0	1	0	0	1	0	1	0
Vnternehmen	0	0	0	1	0	0	0	0	0	0
Robusta	1	0	0	0	0	0	0	0	0	0
Allerehrligsten	1	0	1	0	1	1	1	1	0	1
Uebertriebne	0	1	1	0	0	0	0	0	0	0
Robuste	1	0	0	0	0	0	0	0	0	0
Machin	1	0	0	0	0	0	0	0	0	0
Mehrheiten	1	0	0	0	0	0	1	0	0	1
Triumphirendern	1	0	0	1	0	0	1	0	0	1
Fauleres	0	1	0	0	0	0	0	0	0	0
Schwell'T	0	1	0	0	0	0	0	0	0	0
Todtschläger	0	1	1	0	1	1	0	1	1	0
Schaamloser	0	1	0	0	1	0	0	0	0	0
grässlichen	0	1	0	0	1	1	0	0	0	0
Präsident	1	0	0	0	0	0	0	0	0	1
Geferthe	1	0	0	0	0	0	0	0	0	1
Gebühre	1	0	0	0	0	0	0	0	0	0
Bevölckerung	1	0	0	0	0	0	0	0	0	0
Gelähret	1	0	0	0	0	0	1	0	1	1
Verfürt	0	1	0	0	0	0	0	0	0	0
Fauleren	0	1	0	0	0	0	0	0	0	0
Todtschlägen	0	1	1	0	1	1	0	1	1	0
Schwell'N	0	1	0	0	0	0	0	0	0	0
abentheurlichen	1	0	0	0	0	0	0	0	0	0
Zweiffelhaft	0	1	0	0	0	0	0	0	0	0
Verwönet	0	1	0	0	1	0	0	0	0	0
Zusammenbruches	0	1	0	0	1	1	0	1	0	0
deprimirend	0	1	0	0	1	0	0	1	0	0
Gebaeudes	1	0	0	0	0	0	0	0	0	0
Unwillkürlichem	0	1	0	0	0	0	0	0	0	0
Benamen	0	1	0	0	0	0	0	0	0	0
Unversehrtes	1	0	0	0	0	0	0	0	0	0
Ohnerschrockenen	1	0	0	0	0	0	0	0	0	0
Unversehrtem	1	0	0	0	0	0	0	0	0	0
Benamet	0	1	0	0	0	0	0	0	0	0
Ankommmen	0	0	0	1	0	0	0	0	0	0
Unversehrten	1	0	0	0	0	0	0	0	0	0
Märtirium	0	1	0	0	0	1	0	1	0	0
Bekenen	1	0	0	0	0	0	0	0	0	1
abschäulich	0	1	1	0	1	1	0	1	0	0
Störung	0	1	1	0	0	1	0	1	1	0
Minima	0	1	0	0	0	0	0	0	0	0
Werthvolles	1	0	0	0	0	0	0	0	0	0
Werthvoller	1	0	0	0	0	0	0	0	0	0
unveränderlichen	1	0	0	0	0	0	0	0	0	0
Beichtstuhle	0	0	0	0	0	1	0	0	0	1
Zuoneigung	1	0	0	0	0	0	1	0	0	1
Sumpfigte	0	1	0	0	1	1	0	0	0	0
Gebüssen	0	1	0	0	0	0	0	0	0	0
Scheidungen	0	1	1	0	1	1	0	1	1	1
Minimo	0	1	0	0	0	0	0	0	0	0
Verzügk	1	0	0	0	0	0	1	0	1	1
Brüdern	1	0	0	0	0	0	0	0	0	1
wolhabenden	1	0	0	0	0	0	1	0	0	0
Gutte	1	0	0	1	0	0	1	0	1	1
Verlass'N	0	1	1	0	0	1	0	1	0	0
Häyden	0	1	0	0	0	1	0	0	0	0
Werthvollen	1	0	0	0	0	0	0	0	0	0
Werthvollem	1	0	0	0	0	0	0	0	0	0
Baehr	0	0	1	0	0	1	0	0	0	0
Lezte	0	0	0	1	0	0	0	1	0	0
Beichtstuhls	0	0	0	0	0	1	0	0	0	1
Knäbel	0	1	0	0	1	0	0	0	0	0
Genehmigten	1	0	0	0	0	0	1	0	0	1
Gläubwürdiger	1	0	0	0	0	0	0	0	0	1
Einfachste	1	0	0	0	0	0	0	0	0	1
empfelend	1	0	0	0	0	0	0	0	0	1
vnaufhörlich	0	1	0	0	0	0	0	0	0	0
Efficjentem	1	0	0	1	0	0	0	0	0	1
Schroet	1	0	0	0	0	0	0	0	0	0
Verwehst	0	1	0	0	1	0	0	1	0	0
Layden	0	1	0	0	1	1	0	1	0	0
Brocad	1	0	0	0	0	0	0	0	0	0
offizalten	0	0	0	0	0	0	0	0	0	1
Verren	1	0	0	0	0	0	0	0	0	0
Hausshalte	0	0	0	0	0	0	0	0	0	1
Neyne	0	1	0	0	0	0	0	0	0	0
Verwehse	0	1	0	0	1	0	0	1	0	0
Brocat	1	0	0	0	0	0	0	0	0	0
Aergerliche	0	1	1	0	0	0	0	0	0	0
Schertzte	1	0	0	0	0	0	1	0	1	0
Vnsynn	0	1	0	0	0	0	0	0	0	0
Schildet	0	1	1	0	1	1	0	1	0	0
Duette	1	0	0	0	0	0	0	0	0	0
Zurükkezog	0	1	1	0	0	0	0	0	0	0
Verlüste	0	1	0	1	0	0	0	0	0	0
bezüglich	1	0	0	0	0	0	0	0	0	0
Vnkraut	0	1	0	0	0	0	0	1	0	0
Gewaltgem	0	0	0	0	0	1	0	0	0	0
Wahnsinnigste	0	1	1	0	0	1	0	0	0	0
Asymmetrieen	0	0	0	0	1	0	0	0	0	0
Akkreditirt	1	0	0	0	0	0	0	0	0	1
Duetts	1	0	0	0	0	0	0	0	0	0
Tyres	0	1	1	0	0	1	0	1	0	0
Lautten	0	1	1	0	0	0	0	0	0	0
Word	1	0	0	0	0	0	0	0	0	1
Angemessenheiten	1	0	0	0	0	0	0	0	0	0
manies	0	1	0	0	0	0	0	0	0	0
Zucke	0	1	0	1	1	1	0	1	1	0
erwig	1	0	0	0	0	0	0	0	0	0
Gottloss	0	1	1	0	0	0	0	0	0	0
Wort	0	1	1	0	0	0	0	0	0	0
Günstlingswirtschaft	1	0	0	0	0	0	0	0	0	0
Passagiern	0	0	0	1	0	0	0	0	0	0
wissenschastlichen	1	0	0	0	0	0	0	0	0	1
Markierte	1	0	0	0	0	0	0	0	0	0
Sterbliehe	0	1	0	0	0	0	0	0	0	0
Spötte	0	1	1	0	1	0	0	1	0	0
Gewinnst	1	0	0	0	0	0	0	0	0	0
Obszönitäten	0	1	1	0	1	0	0	0	0	0
Deckin	0	0	0	0	0	0	0	0	0	1
Klärets	1	0	0	0	0	0	0	0	0	0
Wünschenswertestes	1	0	0	0	0	0	0	0	0	0
lessbischen	0	1	0	0	1	0	0	1	0	0
Verbsten	1	0	0	1	0	0	1	0	1	1
Fanatism	0	0	0	0	0	1	0	0	0	0
Zwünget	0	1	1	0	1	1	0	0	0	0
Zuncker	1	0	0	0	0	0	0	0	0	0
angehen	0	0	1	0	0	0	0	0	1	0
Klärete	1	0	0	0	0	0	0	0	0	0
Himmlischten	1	0	0	1	0	0	1	0	0	1
Wuhnde	0	1	1	0	0	1	0	1	0	0
Zeitenen	0	0	0	1	0	0	0	0	0	0
Feindtschaft	0	1	1	0	0	1	0	1	0	0
Dum	0	1	0	0	0	0	0	0	0	0
Kommissionen	0	0	0	0	0	0	0	0	0	1
Kühlster	0	1	0	0	0	0	0	0	0	0
Ketzern	0	1	0	0	1	0	0	0	0	0
aufheben	0	1	0	0	0	0	0	0	0	0
Anspruchsvolle	0	1	0	0	0	0	0	0	0	0
blasphemisch	0	1	1	0	1	0	0	0	0	0
Obherren	1	0	0	0	0	0	0	0	0	1
Erbschaft	1	0	0	1	0	0	1	0	1	1
Erfullen	1	0	0	0	0	0	1	0	0	0
Ketzers	0	1	0	0	1	0	0	0	0	0
Dummmen	0	1	0	0	0	0	0	0	0	0
Authenthicität	1	0	0	0	0	0	0	0	0	1
Ausgeruffen	0	0	0	0	0	0	0	0	1	0
vorgehen	0	0	0	1	0	0	0	0	0	0
Erfülte	1	0	0	0	0	0	1	0	0	0
Allersehligsten	1	0	0	0	0	0	1	0	0	0
Lieutenant	0	0	0	0	0	0	0	0	0	1
Majestätischten	1	0	0	1	0	0	1	0	1	1
absol uzion	1	0	0	0	0	0	1	0	0	1
Ahrtst	1	0	0	0	0	0	0	0	0	1
Ohngern	0	1	0	0	0	0	0	0	0	0
Vermunderen	1	0	0	1	0	0	1	0	1	0
Verbiete	0	1	1	0	1	1	0	0	0	0
Oefen	0	0	1	0	0	0	0	0	0	0
Zerstrewte	0	1	1	0	0	0	0	0	0	0
Encyclopaedie	1	0	0	0	0	0	0	0	0	1
käffig	0	1	0	0	0	0	0	1	0	0
Encyclopaedia	1	0	0	0	0	0	0	0	0	1
schwalls	0	1	0	0	1	0	1	0	0	0
aergerlichen	0	1	1	0	0	0	0	0	0	0
Etztest	0	1	0	0	0	1	0	0	0	0
Demütiger	1	0	0	0	0	0	0	0	0	0
Allergenädigste	1	0	0	0	0	0	0	0	0	0
Betrigen	0	1	1	0	1	0	0	1	0	0
Rechtfertigunge	1	0	0	0	0	0	0	0	0	0
Föllen	0	0	0	0	0	0	0	0	0	1
gefärlich	0	1	0	0	0	1	0	0	0	0
Räumung	0	1	1	0	1	1	0	1	0	0
Versink	1	0	0	0	0	0	0	0	0	0
Betriget	0	1	1	0	1	0	0	1	0	0
Kollisionen	0	1	1	0	0	1	0	0	0	0
Läusern	0	1	0	0	1	0	0	0	0	0
Berschiedenheit	1	0	0	0	0	0	0	0	0	0
Λαξ	0	1	0	0	0	0	0	1	0	0
husten	0	1	0	0	1	0	0	0	0	0
Facultativen	1	0	0	0	0	0	0	0	0	0
Dencken	0	0	0	1	0	0	0	0	0	0
galant	1	0	0	0	0	0	0	0	0	0
Versee	0	1	0	0	0	0	0	0	0	0
Abdeckungen	0	0	0	0	0	0	0	0	0	1
Gesunds	1	0	0	0	0	0	1	0	0	0
Gelächter	1	0	0	1	0	0	1	0	1	0
Saub-Er	1	0	0	0	0	0	0	0	0	0
Versen	0	1	0	0	0	0	0	0	0	0
Emire	1	0	0	0	0	0	0	0	0	0
Unuberwindliche	0	1	0	0	0	1	0	1	0	0
Genemiget	1	0	0	0	0	0	1	0	0	1
Küensten	1	0	0	1	0	0	1	1	1	0
Vnerfahren	0	1	0	0	0	0	0	0	0	0
treu	1	0	0	0	0	0	1	0	0	1
Facultatives	1	0	0	0	0	0	0	0	0	0
trew	1	0	0	0	0	0	1	0	0	1
Wolth	0	1	0	0	0	0	0	1	0	0
Meisterstüke	1	0	0	0	0	0	1	0	0	0
Schüeler	0	0	0	0	0	0	0	0	0	1
Stercket	1	0	0	0	0	0	0	0	0	0
Labyrint	0	1	0	1	0	0	0	0	0	0
Meisterstükk	1	0	0	0	0	0	1	0	0	0
Tzweyffel	0	1	0	0	0	1	0	1	0	1
Vertrawet	0	0	0	1	0	0	0	0	0	0
Absoluzion	1	0	0	0	0	0	1	0	0	1
Infection	0	1	0	0	0	1	0	0	0	0
Meisterstüks	1	0	0	0	0	0	1	0	0	0
Vertrawen	1	0	0	0	0	1	1	0	0	1
Bewund'R	1	0	0	0	0	0	0	0	0	1
leugnen	0	1	0	1	0	0	0	0	0	0
Geheimnisvollere	0	0	0	1	0	1	0	0	1	0
Nehst	0	0	0	0	0	0	0	0	0	1
Ass	1	0	0	0	0	0	0	0	0	0
Binen-Stöcke	0	1	0	0	0	0	0	0	0	0
Stokt	0	1	0	0	0	1	0	1	0	0
Acceptable	1	0	0	0	0	0	0	0	0	0
Absonderte	0	0	0	0	1	0	0	0	0	0
Worthen	0	1	1	0	0	0	0	0	0	0
razion ale	1	0	0	0	0	0	0	0	0	1
Tranntst	0	1	0	0	0	0	0	1	0	0
Berätht	1	0	0	0	0	0	0	0	0	1
Tadellos	1	0	0	0	0	0	0	0	0	1
Arc	0	1	0	0	0	0	0	1	0	0
Vnbezahlete	0	1	1	0	0	0	0	1	0	0
unschuldigster	1	0	0	0	0	0	0	0	0	1
Ersüllt	1	0	0	0	0	0	1	0	0	0
schlecht	0	1	1	0	1	1	0	1	0	0
Famöse	1	0	0	0	0	0	0	0	0	0
praktisch	1	0	0	0	0	0	0	0	0	0
Eivriger	1	0	0	0	0	0	1	0	0	1
Kollission	0	1	1	0	0	1	0	0	0	0
Beachtung	1	0	0	0	0	0	0	0	0	1
Nieseten	0	1	0	0	1	0	0	0	1	0
launischen	0	1	1	0	0	0	0	1	0	0
Wünschenswerter	1	0	0	0	0	0	0	0	0	0
Wünschenswertem	1	0	0	0	0	0	0	0	0	0
Kälber	1	0	0	0	0	0	1	0	0	1
Wünschenswerten	1	0	0	0	0	0	0	0	0	0
Heussern	0	0	1	0	0	0	0	0	0	0
Φόϱους	1	0	0	0	0	0	0	0	0	0
Ungeduld	0	1	0	0	0	0	0	0	0	0
Miserab'L	0	1	0	0	0	0	0	1	0	0
Besetzet	1	0	0	0	0	0	0	0	0	0
Geburt	1	0	0	1	0	1	1	0	0	1
Stellgen	0	0	0	0	0	0	0	0	0	1
Magnetits	1	0	0	0	0	0	0	0	0	0
Unbewusstem	0	1	0	0	0	0	0	0	0	0
Schleichest	0	1	0	0	0	0	0	0	0	0
Voll'Rem	0	1	0	0	0	1	0	1	0	0
Unbewussten	0	1	0	0	0	0	0	0	0	0
Liest	0	1	0	0	0	0	0	0	0	0
Einsamste	0	1	1	0	1	1	0	1	0	0
Magnetite	1	0	0	0	0	0	0	0	0	0
Fabriciert	0	1	0	0	0	0	0	0	0	0
Erreichts	1	0	0	0	0	0	1	0	0	1
Ächter	0	1	0	0	0	0	0	0	0	0
Klau'N	0	1	1	0	0	1	0	0	0	0
Unangemessenheit	0	1	0	0	0	0	0	0	0	0
Heroischt	1	0	0	0	0	0	1	0	1	1
Flüchtigster	0	1	0	0	0	0	0	0	1	0
Armseeliges	0	1	0	0	1	0	0	1	0	0
Armseeliger	0	1	0	0	1	0	0	1	0	0
beginden	0	0	0	1	0	0	0	0	0	0
Mässigerm	1	0	0	0	0	0	0	0	0	0
Choren	1	0	0	0	0	0	1	0	0	1
Armsälige	0	1	0	0	1	0	0	1	0	0
Gemeinschaftern	1	0	0	0	0	0	1	0	0	1
Vnschüldigern	1	0	0	0	0	0	0	0	0	1
Liege	0	1	1	0	1	0	0	0	0	0
Erfahrnsten	1	0	0	0	0	0	0	0	0	1
Wachen	1	0	0	0	0	0	0	0	0	1
Abgereisset	0	1	0	0	0	0	0	1	0	0
Hergett	1	0	0	1	0	0	1	0	1	1
Flüchtigsten	0	1	0	0	0	0	0	0	1	0
Armseeligen	0	1	0	0	1	0	0	1	0	0
Besond'Rem	1	0	0	0	0	0	1	0	0	0
Heilung	1	0	0	1	0	0	1	0	0	1
Endecket	1	0	0	0	0	0	0	0	0	0
wirdiglich	1	0	0	0	0	0	0	0	0	1
Laurst	0	1	0	0	0	0	0	0	0	0
Schlechtigkeiten	0	1	1	0	1	1	0	0	0	0
Vnversehret	1	0	0	0	0	0	0	0	0	0
Sympatie	1	0	0	0	0	0	0	1	0	0
Verfüre	0	1	0	0	0	0	0	0	0	0
Feruers	0	1	1	0	0	0	0	0	0	0
Eyngereichet	0	0	0	1	0	0	0	0	0	0
Reifferer	1	0	0	0	0	0	0	0	0	0
Fästeste	0	0	0	0	0	0	0	0	0	1
schiffbar	1	0	0	1	0	0	0	0	0	0
Schrägstriche	0	0	1	0	0	0	0	0	0	0
Faulthier	0	1	0	0	1	0	0	0	0	0
Besond'Rer	1	0	0	0	0	0	1	0	0	0
Einziehn	0	1	0	0	0	0	0	0	0	0
Treweste	1	0	0	0	0	0	0	0	0	1
Elfs	0	0	1	0	1	1	0	0	0	0
lernen 's	1	0	0	0	0	0	0	0	0	0
erleuchen	1	0	0	0	0	0	1	0	0	1
Amene	1	0	0	0	0	0	1	0	0	1
Reizbare	0	1	1	0	0	0	0	0	0	0
Boume	1	0	1	1	1	0	1	0	1	1
Nutzlichsten	1	0	0	0	0	0	0	0	0	0
Stammbaumes	1	0	0	0	0	0	0	0	0	1
Wankelmüthiges	0	1	0	0	0	0	0	0	0	0
Füld	0	0	0	0	0	0	0	0	0	1
Placats	0	0	0	0	0	0	0	0	1	0
Körperliche	1	0	0	0	0	0	0	0	0	0
Bezauberte	1	0	0	0	0	0	1	0	0	0
Tragene	0	1	0	0	0	0	0	0	0	1
Füll	0	0	0	0	0	0	0	0	0	1
Beiträte	1	0	0	0	0	0	0	0	0	0
Tzeyt	0	0	0	1	0	0	0	0	0	0
saur	0	1	0	0	1	0	0	0	0	0
Zerstreuweten	0	1	1	0	0	0	0	0	0	0
sauw	0	1	0	0	1	0	0	0	0	0
Berewete	1	0	0	0	0	1	0	0	0	0
Eysene	1	0	0	0	0	0	0	0	0	1
Epidemie	0	1	1	1	1	1	0	1	1	0
versuoch	0	0	0	1	0	0	0	0	0	0
Epidemia	0	1	1	1	1	1	0	1	1	0
Soget	0	1	0	0	0	0	0	0	0	0
saub	1	0	0	0	0	0	0	0	0	0
Verleumdete	0	1	1	0	1	0	0	0	0	0
schwach	0	1	0	0	0	0	0	1	0	0
Sogen	0	1	0	0	0	0	0	0	0	0
Sumpsige	0	1	0	0	1	1	0	0	0	0
Mosketen	0	0	0	0	0	1	0	0	0	0
Menses	1	0	0	0	0	0	0	0	0	0
Leydender	0	1	0	0	0	1	0	1	0	0
uhrsprünglichen	1	0	0	0	0	0	0	0	0	0
Beleidgen	0	1	1	0	1	0	0	0	0	0
Gjer	0	1	1	0	1	0	0	0	0	0
Festhielte	0	1	0	0	0	0	0	0	0	0
Vermutheten	0	0	0	0	0	0	0	0	1	0
Unwürksamen	0	1	1	0	0	0	0	0	0	0
Lärms	0	1	0	0	0	0	0	0	0	0
Gnädigr	1	0	0	0	0	0	0	0	0	0
Hurrikans	0	1	0	0	0	1	0	0	0	0
Unproduktives	0	1	0	0	0	0	0	0	0	0
Unproduktiver	0	1	0	0	0	0	0	0	0	0
Unproduktivem	0	1	0	0	0	0	0	0	0	0
Lärme	0	1	0	0	0	0	0	0	0	0
Innehmen	1	0	0	0	0	0	1	0	0	1
Unproduktiven	0	1	0	0	0	0	0	0	0	0
Lärma	0	1	0	0	0	0	0	0	0	0
dahm	0	0	0	0	0	0	0	0	0	1
Allmächt'Ge	1	0	0	0	0	0	0	0	0	0
Einnhmen	1	0	0	0	0	0	1	0	0	1
Feinern	1	0	0	1	0	0	1	0	0	1
fangen	0	0	0	0	0	0	0	0	1	0
Würdevollsten	1	0	0	0	0	0	0	0	0	0
Feinerm	1	0	0	1	0	0	1	0	0	1
Bewährest	0	0	0	0	0	0	0	0	0	1
Βοτα	0	0	0	0	0	0	0	0	0	1
erreichtest	1	0	0	0	0	0	1	0	0	1
Feinere	1	0	0	1	0	0	1	0	0	1
Nahr	0	1	0	0	1	0	0	0	0	0
Lygen	0	1	1	0	1	0	0	0	0	0
Schutzet	1	0	0	0	0	0	0	0	0	0
bestraft	0	1	1	1	1	1	0	1	0	0
Grosers	0	0	0	0	1	0	0	0	1	1
Hjemmel	1	0	0	0	0	0	1	0	0	1
Verwirre	0	1	0	0	0	0	0	0	0	0
aufgeblehen	0	1	0	0	1	0	0	0	0	0
Jnnerem	1	0	0	0	1	0	0	0	0	1
Vereitlen	0	1	0	0	1	0	0	1	0	0
hackend	0	1	0	0	0	0	0	0	0	0
Gesängnisse	0	1	1	0	0	1	0	1	0	0
März	1	0	0	0	0	0	0	0	0	0
Unwichtigern	0	1	1	0	0	0	0	1	0	0
Einlädet	1	0	0	1	0	0	1	0	1	1
Vorteyl	1	0	0	0	0	0	0	0	0	0
Tromete	0	1	0	0	0	0	0	0	0	0
Sträffling	0	1	1	0	1	1	0	1	0	0
Unwichtigere	0	1	1	0	0	0	0	1	0	0
Verzweifelte	0	1	0	0	0	1	0	1	0	0
Theode	0	1	1	1	1	1	0	1	1	0
Vereitlet	0	1	0	0	1	0	0	1	0	0
Ümbgiebt	1	0	0	1	0	0	0	0	0	0
Widerfuhre	0	1	0	0	0	0	0	0	0	0
aussgewichen	0	1	1	0	1	1	0	0	0	0
Stoven	1	0	0	0	0	0	0	0	0	0
Zersezen	0	0	0	0	1	0	0	0	0	0
Freiestem	1	0	0	0	0	0	1	0	0	1
Zukker	1	0	0	0	0	0	0	0	0	0
Abgelehnet	0	1	1	0	0	1	0	1	0	0
Treuert	0	1	0	0	0	1	0	1	0	0
Scheisse	0	1	1	0	1	0	0	0	0	0
Drübe	0	1	0	0	1	0	0	1	0	0
Treueri	1	0	0	0	0	0	0	0	0	1
Troostloss	0	1	0	0	0	0	0	1	0	0
Butlers	1	0	0	0	0	0	0	0	0	1
Treuern	1	0	0	0	0	0	0	0	0	1
Allegmein	1	0	0	0	0	0	0	0	0	1
Stoves	1	0	0	0	0	0	0	0	0	0
Mütterliche	1	0	0	1	0	0	0	0	0	0
Treuere	1	0	0	0	0	0	0	0	0	1
Schlachtung	0	1	1	0	1	1	0	1	1	0
Seeligstes	1	0	0	0	0	0	1	0	0	0
Zusammmensetzt	1	0	0	0	0	0	0	0	0	0
Trone	1	0	0	0	0	0	0	0	0	1
Verleuret	0	1	1	0	1	1	0	1	1	0
Bekümmert	0	1	0	0	0	1	0	0	0	0
Trona	1	0	0	0	0	0	0	0	0	1
Dreisst	0	1	1	0	0	0	0	0	0	0
Zerstöhret	0	1	1	0	0	1	0	1	0	0
Komprimiert	0	0	1	0	0	0	0	0	0	0
Abreysen	0	1	0	0	0	0	0	1	0	0
munchen	1	0	0	0	0	0	0	0	0	1
Freünden	1	0	0	0	0	0	1	0	0	1
murmlend	0	1	1	0	0	0	0	0	0	0
Insasse	0	1	0	0	1	1	0	0	0	0
Hervorragendste	1	0	0	0	0	0	0	0	0	0
Bekümmern	0	1	0	0	0	1	0	0	0	0
Seeligsten	1	0	0	0	0	0	1	0	0	0
Competentz	1	0	0	0	0	0	0	0	0	1
Lieserte	1	0	0	0	0	0	0	0	0	1
Befestigets	1	0	0	0	0	0	0	0	0	0
Verdiente	1	0	1	1	0	0	0	0	0	1
Competents	1	0	0	0	0	0	0	0	0	1
Verwes'T	0	1	0	0	1	0	0	1	0	0
Vnsterblichkeit	0	0	0	1	0	0	0	0	0	0
Beytrages	1	0	0	0	0	0	0	0	0	1
Befestigete	1	0	0	0	0	0	0	0	0	0
Beytragen	1	0	0	0	0	0	0	0	0	0
Unainigkeit	0	1	1	0	0	0	0	1	0	0
Geschichtgen	1	0	0	0	0	0	0	0	0	0
Zesamen	1	0	0	0	0	0	0	0	0	1
Empörendste	0	0	0	0	0	0	0	0	1	0
Feyndliche	0	1	1	0	1	1	0	0	0	0
gesättigt	0	1	0	0	1	0	0	0	0	0
☞Eheſtand	1	0	0	1	0	0	1	0	0	1
Stärckeste	1	0	0	0	0	0	0	0	0	0
ohnansehnlichen	0	1	0	0	1	0	0	0	0	0
Biten	0	1	0	0	0	0	0	1	0	0
Schuln	0	0	0	0	0	0	0	0	0	1
Berümpter	1	0	0	0	0	0	0	0	0	0
Schule	0	0	0	0	0	0	0	0	0	1
Schuld	0	1	1	0	1	0	0	0	0	0
Coexistirender	0	0	0	0	0	0	0	0	0	1
Coexistirendes	0	0	0	0	0	0	0	0	0	1
Allernützlichsten	1	0	0	0	0	0	0	0	0	0
Ἀνομαλία	0	1	0	0	0	1	0	0	1	0
Uebler	0	1	1	0	1	1	0	0	0	0
Sangens	1	0	0	1	0	0	1	1	0	1
Moores	0	1	0	0	0	0	0	0	0	0
Coexistirenden	0	0	0	0	0	0	0	0	0	1
Verbieden	0	1	1	0	1	1	0	0	0	0
Schult	0	1	1	0	1	0	0	0	0	0
Berümpten	1	0	0	0	0	0	0	0	0	0
Verunruhigten	0	1	0	0	1	1	0	0	0	0
Verunruhigtem	0	1	0	0	1	1	0	0	0	0
Sanftmütigste	0	0	0	0	0	0	0	1	0	0
verehrtend	1	0	0	1	0	0	1	0	0	1
Revolutionäre	1	0	0	0	0	0	0	0	0	0
Loorbeer	1	0	0	0	0	0	0	0	0	0
Essist	1	0	0	0	0	0	0	0	0	0
Mengell	0	1	1	0	1	1	0	1	0	0
Berwunderung	1	0	0	0	0	0	1	0	0	1
Gesteller	0	1	0	0	0	0	0	1	0	0
Bethäten	1	0	0	1	0	1	1	0	1	1
Ueberfällt	0	1	1	0	0	1	0	1	1	0
Besorgung	1	0	0	1	0	0	0	0	0	1
slam	0	1	0	0	1	0	0	0	0	0
Angenehmensten	1	0	0	1	0	0	1	0	1	1
Riude	0	1	0	0	1	1	0	0	0	0
Medaglien	1	0	0	1	0	0	1	0	1	1
plöczlich	0	0	0	0	0	0	0	0	1	0
spörtlich	1	0	0	0	0	0	0	0	0	0
Vermogen	1	0	0	1	0	0	1	0	1	1
Weysshaytt	1	0	0	0	0	0	0	0	0	1
Ueberfälle	0	1	1	0	0	1	0	0	1	0
Sakkes	0	1	0	1	0	0	0	0	0	0
Existentz	1	0	0	0	0	0	0	0	0	0
Leuchteste	1	0	0	1	0	0	1	0	0	1
Sonnenunterganges	1	0	0	1	0	0	0	0	0	0
Eigenthumsübertragung	0	0	0	0	0	0	0	0	0	1
Verbiehten	0	1	1	0	1	1	0	0	0	0
Vngültige	0	1	1	0	1	1	0	1	0	0
Erklerte	1	0	0	0	0	0	0	0	0	1
Din	0	1	0	0	0	0	0	0	0	1
Verwersen	0	1	0	0	1	0	0	1	0	0
