word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
Entweihung	0	1	1	0	1	1	0	1	0	0
Plage	0	1	1	0	0	0	0	0	0	0
Diplomatie	1	0	0	1	0	0	0	0	0	1
Gelatine	0	0	0	0	1	0	0	0	0	0
bewundern	1	0	0	0	0	0	0	0	0	1
Peitsche	0	1	1	0	0	1	0	0	0	0
Schock	0	1	1	0	0	1	0	0	1	0
Darlehensgeber	0	0	0	0	0	0	0	0	0	1
sanitär	1	0	0	0	0	0	0	0	0	0
Knarren	0	1	0	0	0	0	0	0	0	0
Gegner	0	1	1	1	1	1	0	0	0	0
Beileid	1	0	0	0	0	0	0	1	0	0
Blattlaus	0	1	0	0	1	0	0	0	0	0
Standhaftigkeit	1	0	0	0	0	0	1	0	0	1
zerstört	0	1	1	0	0	1	0	1	0	0
wiederkehrend	0	0	0	1	0	0	0	0	0	0
Ehrerbietung	1	0	0	0	0	0	0	0	0	1
Vorposten	0	0	0	0	0	1	0	0	0	0
wen	0	1	0	0	0	0	0	0	0	0
Verlust	0	1	1	0	0	1	0	1	0	0
Heroin	0	1	0	0	0	0	0	0	0	0
Wachstum	1	0	0	0	0	0	0	0	0	0
unterstreichen	1	0	0	0	0	0	0	0	0	0
Flehen	1	0	0	0	0	0	0	0	0	1
Wiederbelebung	1	0	0	1	0	0	1	0	0	1
liebe	1	0	0	0	0	0	0	0	0	0
Infamie	0	1	0	0	0	0	0	1	0	0
Unterstellung	0	1	0	0	0	0	0	0	0	0
Ungültigkeit	0	1	0	0	0	0	0	0	0	0
außergerichtliche	0	1	0	0	0	1	0	0	0	0
frenetisch	0	1	1	0	0	1	0	0	1	0
Besetzung	1	0	0	0	0	0	0	0	0	0
Kontamination	0	1	0	0	1	0	0	0	0	0
schwül	1	0	0	0	0	0	0	0	0	0
Frühstück	1	0	0	0	0	0	0	0	0	0
Blütezeit	1	0	0	1	0	0	1	0	0	1
unverständlich	0	1	0	0	0	0	0	0	0	0
nacheilenden	0	1	1	1	1	0	0	1	0	0
ästhetisch	1	0	0	0	0	0	0	0	0	0
verderblich	0	1	1	0	1	1	0	1	0	0
lästig	0	1	1	0	0	1	0	0	0	0
Geld	1	0	1	1	0	0	1	0	1	1
unzulässig	0	1	1	0	1	0	0	0	0	0
Ehepartner	1	0	0	0	0	0	1	0	0	1
lindern	1	0	0	0	0	0	0	0	0	0
Ammoniak	0	0	0	0	1	0	0	0	0	0
Aufhängen	0	1	1	0	1	1	0	1	0	0
Segen	1	0	0	1	0	0	1	0	1	1
Nähe	1	0	0	0	0	0	1	0	0	1
änderbar	0	0	0	1	0	0	0	0	1	0
unecht	0	1	1	0	1	0	0	0	0	0
Epitaph	0	0	0	0	0	0	0	1	0	0
Schläfrigkeit	0	1	0	0	0	0	0	0	0	0
Talent	1	0	0	0	0	0	0	0	0	0
Klo	0	1	0	0	1	0	0	0	0	0
hastig	0	1	0	0	0	0	0	0	0	0
erbrechen	0	0	0	0	1	0	0	0	0	0
chronisch	0	1	0	0	0	0	0	1	0	0
Geschirr	0	1	0	0	0	1	0	0	0	0
Kick	0	1	1	0	0	0	0	0	0	0
Birke	0	1	1	0	1	1	0	0	0	0
Gericht	0	0	1	1	0	1	0	0	0	0
Wohlwollen	1	0	0	0	0	0	1	0	0	1
matt	0	1	0	0	0	0	0	1	0	0
Wüste	0	1	1	0	1	1	0	1	0	0
keuchend	0	1	0	0	0	1	0	0	0	0
Loyalität	1	0	0	0	0	0	0	0	0	1
verstorben	0	1	0	0	0	0	0	1	0	0
Reihe	0	1	1	0	0	0	0	0	0	0
verzückt	1	0	0	0	0	0	1	0	1	1
Kniesehne	0	1	1	0	0	0	0	1	0	0
Nachteil	0	1	0	0	0	0	0	0	0	0
Monopolisten	0	1	0	0	0	0	0	0	0	0
Gläubige	0	0	0	0	0	0	0	0	0	1
beobachten	0	0	0	1	0	1	0	0	0	0
unentgeltlich	0	0	0	0	1	0	0	0	0	0
Lorbeer	1	0	0	0	0	0	0	0	0	0
porno	0	1	0	0	0	0	0	0	0	0
Fahnenflucht	0	1	0	0	0	0	0	0	0	0
Heil	1	0	0	1	0	0	1	0	0	1
voraus	1	0	0	0	0	0	0	0	0	0
Andenken	1	0	0	0	0	0	0	0	0	0
Ruine	0	1	0	0	0	1	0	1	0	0
Fälschung	0	1	1	0	0	0	0	0	0	0
Banshee	0	1	1	0	1	1	0	1	0	0
vertraut	1	0	0	0	0	0	0	0	0	1
Ausgleichs	1	0	0	0	0	0	0	0	0	0
Wucht	0	1	1	0	0	0	0	0	0	0
Wohnzimmer	0	1	0	0	0	0	0	0	0	0
verfolgen	0	1	0	0	0	1	0	0	0	0
Abfahrt	0	1	0	0	0	0	0	1	0	0
Gefangenschaft	0	1	1	0	1	1	0	1	0	0
Untersuchung	0	0	0	1	0	0	0	0	0	0
Eiche	1	0	0	0	0	0	0	0	0	0
Spur	0	0	0	1	0	0	0	0	0	0
Angebot	1	0	0	0	0	0	1	0	0	1
menschenleer	0	1	1	0	1	1	0	1	0	0
Becher	1	0	1	0	0	1	0	1	0	0
Klassiker	1	0	0	0	0	0	1	0	0	0
Komfort	1	0	0	1	0	0	1	0	0	1
improvisieren	1	0	0	1	0	0	0	0	1	0
Polizist	1	0	0	0	0	1	0	0	0	1
Flüchtigkeit	0	1	1	1	0	1	0	0	1	0
Stau	0	1	0	0	0	0	0	0	0	0
Reporter	1	0	0	0	0	0	0	0	0	1
Erziehung	1	0	1	1	1	1	1	0	0	1
Stab	1	0	0	0	0	1	0	0	0	1
durstig	0	1	0	0	0	0	0	0	0	0
leblos	0	1	0	0	0	1	0	1	0	0
unbezwingbar	1	0	0	0	0	1	0	0	0	0
Nachwirkungen	0	1	1	0	1	1	0	1	0	0
Coup	0	0	1	0	0	0	0	0	1	0
Rache	0	1	1	1	0	1	0	0	1	0
Nachgeschmack	0	1	0	0	0	0	0	0	0	0
beschränken	0	1	1	0	0	1	0	1	0	0
exquisit	1	0	0	0	0	0	1	0	0	0
Abt	0	0	0	0	0	0	0	0	0	1
Korrektur	0	1	0	0	0	0	0	0	0	0
legalisiert	1	0	1	0	0	1	1	0	0	1
sinnlos	0	1	0	0	0	0	0	1	0	0
Gesetzlosigkeit	0	1	1	0	0	1	0	0	0	0
morbid	0	1	0	0	0	0	0	1	0	0
apostolisch	0	0	0	0	0	0	0	0	0	1
eskalieren	0	1	1	0	0	0	0	0	0	0
Prahlerei	0	1	0	0	0	0	0	0	0	0
lax	0	1	0	0	0	0	0	1	0	0
Chowder	1	0	0	0	0	0	0	0	0	0
sensationell	1	0	0	0	0	0	1	0	0	0
schneiden	0	1	1	1	0	1	0	1	0	0
wertvoll	1	0	0	0	0	0	0	0	0	0
muffig	0	1	0	0	1	0	0	0	0	0
Pause	0	0	0	1	0	0	0	0	0	0
stinkend	0	1	0	0	1	0	0	0	0	0
Meister	1	0	0	0	0	0	0	0	0	0
Scheitern	0	1	0	0	1	1	0	1	0	0
antimykotische	1	0	0	0	0	0	0	0	0	1
regieren	1	0	0	0	0	0	0	0	0	1
Adressen	1	0	0	1	0	0	0	0	0	0
tragen	0	1	0	0	0	0	0	0	0	1
Lockvogel	0	0	0	0	0	0	0	0	1	0
unsterblich	1	0	0	1	0	0	1	1	0	1
exotisch	1	0	0	0	0	0	0	0	0	0
Bewusstsein	1	0	0	0	0	0	0	0	0	0
bauchig	0	1	0	0	0	0	0	0	0	0
verabscheuen	0	1	1	0	1	1	0	0	0	0
erwidern	1	0	0	0	0	0	0	0	0	0
Anathema	0	1	1	0	1	1	0	1	0	0
Einfluss	1	0	0	0	0	0	0	0	0	0
Vorrichtung	1	0	0	0	0	0	0	0	0	0
Alkoholismus	0	1	1	0	1	1	0	1	0	0
materiell	1	0	0	0	0	0	0	0	0	0
erziehen	1	0	0	0	0	0	0	0	0	0
Köpfchen	1	0	0	0	0	0	0	0	0	0
Abenteuer	1	0	0	1	0	0	0	0	0	0
Leibwächter	1	0	0	0	0	0	0	0	0	1
Strudel	0	0	0	0	0	1	0	0	0	0
klebrig	0	0	0	0	1	0	0	0	0	0
bestätigend	1	0	0	0	0	0	0	0	0	0
Massage	1	0	0	0	0	0	1	0	0	0
Widerspruch	0	1	0	0	0	0	0	0	0	0
unversöhnlich	0	1	1	0	0	1	0	1	0	0
Parade	1	0	0	1	0	1	1	0	1	0
Spielplatz	1	0	0	1	0	0	1	0	1	1
erotisch	1	0	0	1	0	0	1	0	1	1
Depression	0	1	0	0	0	0	0	1	0	0
aufgeben	0	1	0	0	0	1	0	1	0	0
Einkommen	1	0	0	1	0	0	1	1	0	1
Abschluss	1	0	0	1	0	0	1	0	0	0
getarnt	0	0	0	0	0	0	0	0	1	0
versteckt	0	1	0	1	0	1	0	0	1	0
Neufassung	1	0	0	0	0	0	0	0	0	0
Beutezug	0	1	1	0	0	0	0	0	0	0
albern	0	1	0	0	0	0	1	0	0	0
Ortsstatut	0	0	0	0	0	0	0	0	0	1
Ankerplatz	1	0	0	0	0	0	0	1	0	0
Feier	1	0	0	1	0	0	1	0	1	1
Entfremdung	0	1	1	0	1	1	0	1	0	0
Stirnrunzeln	0	1	0	0	0	0	0	1	0	0
Junta	0	1	0	0	0	0	0	0	0	0
Diskussion	1	0	0	0	0	0	0	0	0	0
kitzeln	1	0	0	1	0	0	1	0	1	1
Depot	0	0	0	0	0	0	0	0	0	1
Geheimhaltung	0	0	0	0	0	0	0	0	1	1
entschuldigen	1	0	0	0	0	0	0	1	0	1
spektakulär	0	0	0	1	0	0	0	0	1	0
authentifizieren	0	0	0	0	0	0	0	0	0	1
angenehm	1	0	0	1	0	0	1	0	1	1
Einfall	0	1	0	0	0	1	0	0	0	0
Spielraum	1	0	0	0	0	0	0	0	0	0
Gemahlin	0	0	0	0	0	0	0	0	0	1
außergewöhnlich	1	0	0	0	0	0	0	0	0	0
empfangen	1	0	0	0	0	0	0	0	0	0
ansteckend	0	1	0	0	1	1	0	0	0	0
unwiderruflich	0	1	0	0	0	0	0	0	0	0
Involution	0	1	1	0	0	0	0	0	0	0
entsetzt	0	1	0	0	0	1	0	0	0	0
Vision	1	0	0	1	0	0	0	0	0	0
Verstärkung	1	0	0	0	0	0	0	0	0	1
Arbeiten	1	0	0	0	0	0	0	0	0	0
Angabe	1	0	0	0	0	0	0	0	0	0
latent	0	1	1	1	1	0	0	0	1	0
weltoffen	1	0	0	0	0	0	0	0	0	1
Verurteilung	0	1	1	1	1	1	0	1	0	0
Aufruhr	0	1	1	0	0	1	0	1	0	0
Eröffnungs	0	0	0	1	0	0	0	0	0	0
gemessen	1	0	0	0	0	0	0	0	0	1
Fahrt	1	0	0	1	0	1	1	0	0	0
Bier	1	0	0	0	0	0	1	0	0	0
Lehre	0	0	0	0	0	0	0	0	0	1
Inspektor	1	0	0	0	0	0	0	0	0	0
ungültig	0	1	1	0	1	1	0	1	0	0
unbequem	0	1	1	0	1	0	0	1	0	0
Strenge	0	1	0	0	0	0	0	0	0	0
Bakkalaureat	1	0	0	0	0	0	0	0	0	0
Morbidität	0	1	1	0	1	1	0	1	0	0
erhöhen	1	0	0	1	0	0	1	0	0	1
Spannung	0	0	1	0	0	0	0	0	0	0
Netzwerk	0	0	0	1	0	0	0	0	0	0
töricht	0	1	0	0	1	0	0	0	0	0
Ausarbeitung	1	0	0	0	0	0	0	0	0	0
Horror	0	1	1	0	1	1	0	1	1	0
erstatten	1	0	0	0	0	0	0	0	0	0
Geschicklichkeit	1	0	0	0	0	0	0	0	0	0
Genie	1	0	0	0	0	0	0	0	0	0
Breitseite	0	1	0	1	0	0	0	0	0	0
Liga	1	0	0	0	0	0	0	0	0	0
Zitrone	0	1	0	0	1	0	0	0	0	0
Federung	0	1	0	0	0	1	0	0	0	0
Schreien	0	1	0	0	0	0	0	1	0	0
unterwürfig	0	1	0	0	1	1	0	1	0	0
freakish	0	1	0	0	1	1	0	0	1	0
Majestät	1	0	0	0	0	0	0	0	0	1
schmusen	1	0	0	0	0	0	1	0	0	1
Feudalismus	0	1	1	0	0	0	0	1	0	0
Boxen	0	0	1	0	0	0	0	0	0	0
selig	1	0	0	0	0	0	1	0	0	0
blutig	0	1	1	0	1	1	0	1	0	0
betäubt	0	1	0	0	0	1	0	0	1	0
Geschöpf	0	1	0	0	1	1	0	0	0	0
stehlen	0	1	1	0	0	1	0	1	0	0
sauer	0	1	0	0	1	0	0	0	0	0
fest	0	0	0	0	0	0	0	0	0	1
Leck	0	1	0	0	0	0	0	0	0	0
Räude	0	1	0	0	1	1	0	0	0	0
Trend	1	0	0	0	0	0	0	0	0	0
vage	0	1	0	0	0	0	0	0	0	0
abrupt	0	0	0	0	0	0	0	0	1	0
gleichbedeutend	0	0	0	0	0	0	0	0	0	1
Eroberung	0	1	1	0	0	1	0	0	0	0
Ferse	0	1	0	0	0	0	0	0	0	0
imitiert	0	1	0	0	0	0	0	0	0	0
Quiz	0	1	0	0	0	0	0	0	0	0
Helligkeit	1	0	0	0	0	0	0	0	0	0
Zweifel	0	1	0	0	0	1	0	1	0	1
Wirksamkeit	1	0	0	0	0	0	0	0	0	0
Polizei	1	0	0	0	0	1	0	0	0	1
Dolch	0	1	0	0	0	1	0	0	0	0
bösartig	0	1	1	0	1	0	0	0	0	0
Grafschaft	0	0	0	0	0	0	0	0	0	1
Trunkenheit	0	1	0	0	0	0	0	0	0	0
Dissonanz	0	1	1	0	0	0	0	0	0	0
Aufstieg	1	0	0	0	0	0	0	0	0	0
Ausgabe	0	0	0	1	0	0	0	0	0	0
Schande	0	1	1	0	1	0	0	1	0	0
Erdöl	1	0	0	0	1	0	0	0	0	0
Reichtum	1	0	0	0	0	0	1	0	0	1
Nonne	0	1	0	0	0	0	0	0	0	1
Zeit	0	0	0	1	0	0	0	0	0	0
Hocke	0	0	0	0	0	1	0	0	0	0
Mausoleum	0	0	0	0	0	0	0	1	0	0
Verwandtschaft	1	0	0	1	0	0	1	0	0	1
Garten	1	0	0	0	0	0	1	0	0	0
Unbewusste	0	1	0	0	0	0	0	0	0	0
quasseln	0	1	0	0	0	0	0	0	0	0
kultivieren	1	0	0	1	0	0	0	0	0	1
Kurzsichtigkeit	0	1	1	0	0	0	0	1	0	0
Karies	0	1	0	0	1	0	0	0	0	0
demütig	1	0	0	0	0	0	0	0	0	0
kalt	0	1	0	0	0	0	0	0	0	0
Freifrau	1	0	1	0	1	0	0	0	0	1
abgelaufen	0	1	0	0	0	0	0	0	0	0
Angemessenheit	1	0	0	0	0	0	0	0	0	0
gewinnen	1	0	0	0	0	0	0	0	0	0
Architektur	0	0	0	0	0	0	0	0	0	1
Lächeln	1	0	0	0	0	0	1	0	1	1
Tugend	1	0	0	0	0	0	0	0	0	1
Geschlecht	1	0	0	1	0	0	1	0	0	1
olfaktorisch	0	1	0	1	0	0	0	0	0	0
dankbar	1	0	0	0	0	0	1	0	0	0
Denken	0	0	0	1	0	0	0	0	0	0
unvermeidbar	0	1	0	0	0	0	0	0	0	0
Hungersnot	0	1	0	0	0	0	0	1	0	0
jornada	0	1	0	0	0	0	0	0	0	0
ansprechbar	1	0	0	1	0	0	0	0	0	1
Unterdrückung	0	1	1	0	1	1	0	1	0	0
Geschwür	0	1	1	0	1	1	0	1	0	0
Vorgehen	0	0	0	1	0	0	0	0	0	0
Putz	1	0	0	0	0	0	0	0	0	0
Zeuge	0	0	0	0	0	0	0	0	0	1
undurchlässig	0	0	1	0	0	1	0	0	0	0
deliktische	0	1	1	0	1	0	0	0	0	0
marktfähig	1	0	0	0	0	0	0	0	0	0
gutartig	1	0	0	0	0	0	1	0	0	0
Grundpfeiler	1	0	0	0	0	0	0	0	0	0
unterste	0	1	0	0	0	0	0	1	0	0
aberrant	0	1	0	0	0	0	0	0	0	0
humorvoll	1	0	0	0	0	0	1	0	0	0
Inspiration	1	0	0	1	0	0	1	0	0	0
Aspiration	1	0	0	1	0	0	1	0	1	1
unerwidert	0	1	0	0	0	0	0	1	0	0
Grab	0	1	0	0	0	1	0	1	0	0
Grad	1	0	0	0	0	0	0	0	0	0
Graf	1	0	0	0	0	0	0	0	0	0
obi	0	1	0	0	1	1	0	0	0	0
Korrektheit	0	0	0	0	0	0	0	0	0	1
duftend	1	0	0	0	0	0	0	0	0	0
Fahrlässigkeit	0	1	0	0	0	0	0	0	0	0
qualvoll	0	1	0	0	0	1	0	0	0	0
allmächtig	1	0	0	0	0	0	0	0	0	0
Wunde	0	1	1	0	0	1	0	1	0	0
Brokat	1	0	0	0	0	0	0	0	0	0
opportun	1	0	0	0	0	0	1	0	0	0
passieren	0	0	0	1	0	0	0	0	0	0
Herablassung	0	1	1	0	1	0	0	1	0	0
Blase	0	1	0	0	1	0	0	0	0	0
infektiös	0	1	0	0	1	1	0	1	0	0
Apathie	0	1	0	0	0	0	0	1	0	0
Unsterblichkeit	0	0	0	1	0	0	0	0	0	0
vorwärts	1	0	0	0	0	0	0	0	0	0
Erstgeborene	1	0	0	1	0	0	1	0	0	1
System	0	0	0	0	0	0	0	0	0	1
behandeln	1	0	1	1	1	1	1	1	1	1
oberflächlich	0	1	0	0	0	0	0	0	0	0
beschwerlich	0	1	0	0	0	1	0	1	0	0
bitterlich	0	1	1	0	1	0	0	1	0	0
Aufsehen	0	1	1	0	0	0	0	0	0	0
standhalten	1	0	0	1	0	1	0	0	0	0
Sieg	1	0	0	1	0	0	1	0	0	1
Schwachheit	0	1	0	0	0	0	0	1	0	0
Verletzlichkeit	0	1	0	0	0	1	0	1	0	0
Entzündung	0	1	0	0	0	0	0	0	0	0
misstrauisch	0	0	0	0	0	0	0	0	1	0
größer	0	0	0	0	1	0	0	0	1	1
Kompost	0	1	0	0	1	0	0	0	0	0
Falls	0	1	1	0	1	1	0	1	0	0
Verfasser	1	0	0	0	0	0	0	0	0	1
ermahnen	1	0	0	0	0	0	0	0	0	0
Inkonsequenz	0	1	0	0	0	0	0	0	0	0
Erstaunen	1	0	0	0	0	0	1	0	1	0
Kotflügel	0	0	0	0	0	0	0	0	0	1
Rückgrat	1	0	1	0	0	0	0	0	0	1
Säugling	1	0	0	1	0	1	1	0	1	0
vorgeblich	0	1	0	0	0	0	0	0	0	0
loyal	1	0	0	0	0	1	1	0	1	1
künstlerisch	1	0	0	0	0	0	0	0	0	0
trennen	0	1	0	0	0	0	0	1	0	0
Phantasie	1	0	0	1	0	0	1	0	0	0
Porno	0	1	0	0	1	0	0	0	0	0
Nadir	0	1	0	0	0	0	0	0	0	0
Sonar	1	0	0	1	0	0	0	0	0	0
Vertrag	0	1	0	0	0	0	0	0	0	0
Bär	0	0	1	0	0	1	0	0	0	0
Aussicht	1	0	0	0	0	0	0	0	0	0
Falschheit	0	1	0	0	1	0	0	0	0	0
Festung	1	0	0	0	0	1	0	1	0	1
Genehmigung	1	0	0	0	0	0	0	0	0	1
Ergänzung	1	0	0	1	0	0	1	0	1	1
Anhänger	0	0	0	0	0	0	0	0	0	1
Joker	1	0	0	0	0	0	1	0	1	0
Saft	0	1	0	0	0	0	0	1	0	0
gut	1	0	0	1	0	0	1	0	1	1
behaupten	0	1	0	0	0	0	0	0	0	0
Vermögen	1	0	0	1	0	0	1	0	1	1
Teilen	1	0	0	1	0	0	1	0	0	1
verstümmelt	0	1	0	0	1	0	0	0	0	0
weiblich	1	0	0	0	0	0	0	0	0	0
Form	1	0	0	0	0	0	0	0	0	0
Ministerium	1	0	0	0	0	0	1	0	0	1
körperlos	0	1	0	0	0	1	0	1	0	0
Anmeldeinformationen	1	0	0	0	0	0	0	0	0	1
protzig	0	1	0	0	0	0	0	0	0	0
Krallen	0	1	1	0	0	1	0	0	0	0
verschmieren	0	1	0	0	0	0	0	0	0	0
Übereinstimmung	1	0	0	0	0	0	0	0	0	1
Deadlock	0	1	0	0	0	0	0	0	0	0
heimsuchen	0	1	0	0	0	1	0	1	0	0
verbergen	0	1	0	0	0	0	0	1	0	0
Deal	1	0	0	1	0	0	1	0	1	1
Aufstand	0	1	1	0	0	0	0	0	0	0
Glucksen	1	0	0	1	0	0	1	0	1	1
Kritik	0	1	1	0	0	0	0	1	0	0
verwüsten	0	1	1	0	0	1	0	1	0	0
Verbesserung	1	0	0	0	0	0	1	0	0	1
extra	1	0	0	0	0	0	0	0	0	0
gefunden	1	0	0	0	0	0	1	0	0	1
Schleim	0	1	0	0	1	0	0	0	0	0
schief	0	1	0	0	0	0	0	0	0	0
glücklich	1	0	0	1	0	0	1	0	0	1
deaktivieren	0	1	0	0	0	1	0	1	0	0
leuchten	1	0	0	1	0	0	1	0	0	1
Diktator	0	1	0	0	0	1	0	0	0	0
unwiderlegbar	1	0	0	0	0	0	0	0	0	1
Dieb	0	1	1	0	1	1	0	1	1	0
Feld	1	0	0	0	0	0	0	0	0	0
Adler	0	0	0	0	0	0	0	0	0	1
festlich	1	0	0	0	0	0	1	0	0	0
Zerstörer	0	1	1	0	0	1	0	0	0	0
Scheidung	0	1	1	0	1	1	0	1	1	1
Schreiber	1	0	0	0	0	0	0	0	0	0
Unterwerfung	0	1	1	0	1	1	0	1	0	0
würdig	1	0	0	0	0	0	0	0	0	1
wanken	0	1	0	0	0	1	0	0	0	0
inkompetent	0	1	1	0	0	0	0	1	0	0
Schreiben	0	0	0	1	0	0	0	0	0	0
Kobold	0	1	0	0	1	1	0	0	0	0
Magnetit	1	0	0	0	0	0	0	0	0	0
Irrationalität	0	1	0	0	0	0	0	0	0	0
mutmaßlich	0	0	0	0	0	0	0	0	0	1
schamlos	0	1	0	0	1	0	0	0	0	0
Einzug	0	0	0	0	0	0	0	0	0	1
Trugschluss	0	1	0	0	0	0	0	0	0	0
Schlüpfer	0	0	0	0	0	0	0	0	0	1
Sozialist	0	1	1	0	1	1	0	1	0	0
Glaube	1	0	0	1	0	0	1	0	0	1
Lebensmittel	1	0	0	0	0	0	1	0	0	1
Verschönerung	1	0	0	0	0	0	1	0	0	1
Vorwurf	0	1	1	0	1	0	0	1	0	0
Belästigung	0	1	1	0	1	1	0	1	0	0
ungern	0	1	0	0	0	0	0	0	0	0
Unwissenheit	0	1	0	0	0	0	0	0	0	0
Technologie	1	0	0	0	0	0	0	0	0	0
Stärke	1	0	0	0	0	0	0	0	0	0
Druck	0	1	0	0	0	0	0	0	0	0
gedeihen	1	0	0	1	0	0	1	0	0	0
Tribut	1	0	0	0	0	0	0	0	0	0
still	1	0	0	0	0	0	1	0	0	0
tolerieren	0	1	1	0	0	0	0	1	0	0
verschwenderisch	1	0	0	0	0	0	0	0	0	0
Fresserei	0	1	0	0	0	0	0	0	0	0
Auffassung	0	1	0	0	0	1	0	0	0	0
geschrumpft	0	1	0	0	0	0	0	0	0	0
obige	1	0	0	0	0	0	0	0	0	0
Trübung	0	1	0	0	0	1	0	0	0	0
Struktur	1	0	0	0	0	0	0	0	0	1
spielen	0	1	0	0	0	0	0	0	0	0
erwerben	1	0	0	0	0	0	0	0	0	0
gnädig	1	0	0	0	0	0	0	0	0	0
kern	0	1	0	0	0	0	0	0	0	0
Erwartung	1	0	0	1	0	0	0	0	0	0
begraben	0	1	0	0	0	1	0	1	0	0
kindlich	0	1	0	0	0	0	0	0	0	0
Greifen	0	1	0	1	0	0	0	0	0	0
Greifer	0	1	1	0	0	0	0	0	0	0
Verschlechterung	0	1	1	0	1	1	0	1	0	0
Hypertrophie	0	0	0	0	1	1	0	0	1	0
Symmetrie	1	0	0	0	0	0	1	0	0	1
Kohärenz	1	0	0	0	0	0	0	0	0	0
Malaria	0	1	0	0	1	1	0	1	0	0
Saugnapf	0	1	1	0	0	0	0	0	0	0
Fremdenfeindlichkeit	0	1	0	0	0	1	0	0	0	0
rational	1	0	0	0	0	0	0	0	0	1
unanständig	0	1	0	0	1	0	0	0	0	0
Abendessen	1	0	0	0	0	0	0	0	0	0
Vergünstigung	1	0	0	0	0	0	0	0	0	0
Tatsache	0	0	0	0	0	0	0	0	0	1
unerreichbar	0	1	0	0	0	0	0	0	0	0
nervös	0	1	0	1	0	1	0	0	0	0
Bescheinigung	0	0	0	0	0	0	0	0	0	1
Nominierung	1	0	0	0	0	0	0	0	0	0
liefern	1	0	0	0	0	0	0	0	0	1
Leutnant	0	0	0	0	0	0	0	0	0	1
blind	0	1	0	0	0	0	0	1	0	0
kunstvoll	1	0	0	0	0	0	0	0	0	0
organisieren	1	0	0	0	0	0	0	0	0	0
Sklaverei	0	1	1	0	1	1	0	1	0	0
Ernte	1	0	0	1	0	0	1	0	0	0
aufheben	0	1	0	0	0	0	0	0	0	0
amüsieren	1	0	0	0	0	0	1	0	0	0
Ambulanz	0	0	0	0	0	1	0	0	0	1
niedriger	0	1	0	0	0	0	0	1	0	0
Omen	0	1	0	1	0	1	0	0	0	0
Fraktur	0	1	0	0	0	0	0	0	0	0
Notar	0	0	0	0	0	0	0	0	0	1
Feuer	0	1	1	0	0	0	0	0	0	0
schlecht	0	1	1	0	1	1	0	1	0	0
ordiniert	1	0	0	0	0	0	0	0	0	1
unhörbar	0	1	0	0	0	0	0	0	0	0
Tortur	0	1	1	0	0	0	0	0	1	0
Sühne	1	0	0	0	0	0	0	0	0	0
Beziehungen	0	0	0	0	0	0	0	0	0	1
Landbewohner	0	0	0	0	0	0	0	0	0	1
gelaunt	1	0	0	0	0	0	0	0	0	0
Waffel	0	1	1	0	0	0	0	1	0	0
Herr	1	0	0	0	0	0	0	0	0	1
vornehm	1	0	0	0	0	0	0	0	0	0
Thermometer	0	0	0	0	0	0	0	0	0	1
Rechtswissenschaft	0	0	0	0	0	0	0	1	0	0
wehrlos	0	1	0	0	0	1	0	1	0	0
Wählerschaft	0	0	0	0	0	0	0	0	0	1
Romantiker	1	0	0	1	0	0	1	0	0	1
Aneignung	0	1	0	0	0	0	0	0	0	0
kognitiv	1	0	0	0	0	0	0	0	0	0
Artillerie	0	1	0	0	0	1	0	0	0	0
Knochenmark	1	0	0	0	0	0	1	0	0	1
Antagonist	0	1	1	0	0	0	0	0	0	0
Höhe	1	0	0	1	0	1	1	0	0	1
Karkasse	0	1	0	0	1	1	0	1	0	0
Furche	0	0	0	0	0	0	0	1	0	0
Kompass	0	0	0	0	0	0	0	0	0	1
Krokodil	0	0	0	0	0	1	0	0	0	0
Gebrechen	0	1	0	0	1	1	0	1	0	0
Weh	0	1	0	0	1	1	0	1	0	0
perfekt	1	0	0	1	0	0	1	0	0	1
Tadel	0	1	0	0	0	0	0	0	0	0
Konflikt	0	1	1	0	0	1	0	1	0	0
lesbar	1	0	0	0	0	0	0	0	0	0
gebrochen	0	1	1	0	1	1	0	1	0	0
wirr	0	1	0	0	0	0	0	0	0	0
Gelehrte	1	0	0	0	0	0	0	0	0	0
Gesprächs	1	0	0	0	0	0	0	0	0	0
klagend	0	0	0	0	0	0	0	1	0	0
vorzüglich	1	0	0	0	0	0	0	0	0	0
Verbrauchssteuer	0	1	0	0	0	0	0	0	0	0
Fussel	0	1	0	0	0	0	0	0	0	0
Mütze	0	0	0	1	0	0	0	0	0	1
verbindend	0	0	0	0	0	0	0	0	0	1
Schubs	0	1	1	0	0	0	0	0	0	0
Erfrierung	0	1	0	0	0	0	0	0	0	0
erdrückend	0	1	1	0	1	1	0	1	0	0
Auszeichnung	1	0	0	1	0	0	1	0	1	1
Crew	0	0	0	0	0	0	0	0	0	1
Lotterie	0	0	0	1	0	0	0	0	0	0
Ferment	0	1	0	1	0	0	0	0	0	0
voranbringen	1	0	0	1	0	1	1	0	1	0
schreien	0	1	1	0	1	1	0	0	1	0
respektlos	0	1	1	0	1	1	0	1	0	0
Wache	1	0	0	0	0	0	0	0	0	1
offensichtlich	1	0	0	0	0	0	0	0	0	1
gelandet	1	0	0	0	0	0	0	0	0	0
entschädigen	0	1	0	0	0	0	0	0	0	0
Zauberer	1	0	0	1	0	0	0	0	1	0
Boden	0	1	0	0	0	0	0	1	0	0
