word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
standhalten	1	0	0	1	0	1	0	0	0	0
Hymne	1	0	0	1	0	0	1	1	0	1
Skript	1	0	0	0	0	0	0	0	0	0
beeindrucken	1	0	0	0	0	0	0	0	0	0
Despotismus	0	1	1	0	1	1	0	1	0	0
anhaftend	0	0	0	0	0	0	0	0	0	1
dringend	0	1	0	1	0	1	0	0	1	0
Honig	1	0	0	0	0	0	0	0	0	0
Extremität	0	1	0	0	0	0	0	0	0	0
Schwachheit	0	1	0	0	0	0	0	1	0	0
prüfen	0	1	0	1	0	0	0	0	0	0
Vorsitzende	1	0	0	0	0	0	0	0	0	1
Kassierer	0	0	0	0	0	0	0	0	0	1
liberal	1	0	0	0	0	0	0	0	0	0
Gewürz	1	0	0	0	0	0	0	0	0	0
Insolvenz	0	1	0	0	0	1	0	1	1	0
Erdrutsch	0	1	0	0	0	1	0	1	0	0
Verletzlichkeit	0	1	0	0	0	1	0	1	0	0
hurra	1	0	0	0	0	0	1	0	0	0
Kristall	1	0	0	0	0	0	0	0	0	0
schlaff	0	1	0	0	1	0	0	0	0	0
leer	0	1	0	0	1	0	0	0	0	0
unterschiedlich	0	0	0	0	0	0	0	0	1	0
Kompost	0	1	0	0	1	0	0	0	0	0
rätselhaft	0	1	0	0	0	1	0	0	0	0
apathisch	0	1	0	0	0	0	0	1	0	0
Freistellung	1	0	0	0	0	0	0	0	0	0
unbezwingbar	1	0	0	0	0	1	0	0	0	0
Verfasser	1	0	0	0	0	0	0	0	0	1
Schauspiel	1	0	0	0	0	0	0	0	0	0
ermahnen	1	0	0	0	0	0	0	0	0	0
Kiefer	0	1	0	0	0	0	0	1	0	0
Uneinigkeit	0	1	1	0	0	0	0	1	0	0
Inkonsequenz	0	1	0	0	0	0	0	0	0	0
abschätzig	0	1	1	0	1	0	0	1	0	0
Erstaunen	1	0	0	0	0	0	1	0	1	0
verstehen	1	0	0	0	0	0	0	0	0	1
Ausgleich	1	0	0	0	0	0	0	0	0	0
rauben	0	1	1	0	1	1	0	1	0	0
Tötung	0	1	1	0	0	1	0	1	0	0
Knebel	0	1	0	0	1	0	0	0	0	0
heimwehkrank	0	1	0	0	0	0	0	1	0	0
kränkeln	0	1	0	0	0	0	0	1	0	0
Hypothekenschuldner	0	0	0	0	0	1	0	0	0	0
Wertpapier	0	0	0	0	0	0	0	0	0	1
Liaison	0	1	0	0	0	0	0	0	0	0
Frieden	1	0	0	1	0	0	1	0	0	1
Abrieb	0	1	0	0	0	0	0	0	0	0
untadelig	1	0	0	0	0	0	0	0	0	0
Kotflügel	0	0	0	0	0	0	0	0	0	1
begabt	1	0	0	0	0	0	0	0	0	0
Rückgrat	1	0	1	0	0	0	0	0	0	1
Kolik	0	1	0	0	0	0	0	0	0	0
Hintern	0	1	0	0	1	0	0	1	0	0
instrumental	1	0	0	0	0	0	0	0	0	0
Salon	0	0	1	0	0	0	0	0	0	0
verformen	0	1	0	0	1	0	0	0	0	0
Säugling	1	0	0	1	0	1	1	0	1	0
vorgeblich	0	1	0	0	0	0	0	0	0	0
ruinieren	0	1	1	0	1	1	0	1	0	0
Behinderung	0	1	0	0	0	0	0	1	0	0
entmutigen	0	1	0	0	0	1	0	1	0	0
Serviette	0	0	0	0	0	0	0	1	0	0
fusseln	0	1	0	0	0	0	0	0	0	0
Pferd	0	0	0	0	0	0	0	0	0	1
Advent	1	0	0	1	0	0	1	0	0	1
Angina	0	1	0	0	0	1	0	0	0	0
trennen	0	1	0	0	0	0	0	1	0	0
Hebamme	1	0	0	1	0	0	1	0	0	1
Kompass	0	0	0	0	0	0	0	0	0	1
Phantasie	1	0	0	1	0	0	1	0	0	0
Exil	0	1	1	0	0	1	0	1	0	0
Manipulation	0	1	1	0	0	1	0	0	0	0
Ausrottung	0	1	1	0	1	1	0	0	0	0
Porno	0	1	0	0	1	0	0	0	0	0
Nadir	0	1	0	0	0	0	0	0	0	0
Hämorrhoide	0	1	0	0	0	0	0	0	0	0
Gebrech	0	1	0	0	1	1	0	1	0	0
Kabale	0	1	0	0	0	1	0	0	0	0
überspringen	0	1	0	0	0	0	0	0	0	0
konstruieren	1	0	0	0	0	0	0	0	0	0
Liedchen	1	0	0	0	0	0	1	0	0	0
vegetativ	0	1	0	0	1	0	0	1	0	0
tierisch	0	1	0	0	1	1	0	0	0	0
lächelnd	1	0	0	0	0	0	1	0	0	0
unbeschwert	1	0	0	0	0	0	0	0	0	0
obszön	0	1	0	0	1	0	0	0	0	0
führen	1	0	0	0	0	0	0	0	0	0
traditionell	1	0	0	0	0	0	0	0	0	0
Vertrag	0	1	0	0	0	0	0	0	0	0
Bär	0	0	1	0	0	1	0	0	0	0
herzlich	1	0	0	0	0	0	1	1	0	1
Aussicht	1	0	0	0	0	0	0	0	0	0
Falschheit	0	1	0	0	1	0	0	0	0	0
stehen	1	0	0	0	0	0	0	0	0	0
Festung	1	0	0	0	0	1	0	1	0	1
Wurm	0	1	0	1	0	0	0	0	1	0
indolent	0	1	0	0	0	0	0	0	0	0
Standard	0	1	0	0	1	1	0	1	0	0
Genehmigung	1	0	0	0	0	0	0	0	0	1
entsteint	0	1	0	0	0	0	0	0	0	0
Penetration	0	1	1	0	0	1	0	0	0	0
ungenügend	0	1	0	0	0	0	0	1	0	0
Ergänzung	1	0	0	1	0	0	1	0	1	1
Massaker	0	1	1	0	1	1	0	1	0	0
Schuldner	0	1	0	0	0	1	0	0	0	0
vollenden	1	0	0	0	0	0	0	0	0	0
hinreißend	1	0	0	0	0	0	0	0	0	0
Integrität	1	0	0	0	0	0	0	0	0	1
gefühllos	0	1	1	0	1	0	0	0	0	0
wählen	1	0	0	0	0	0	0	0	0	1
Austausch	1	0	0	0	0	0	0	0	0	1
intolerant	0	1	1	0	1	1	0	1	0	0
unleserlich	0	1	0	0	0	0	0	0	0	0
Zögern	0	1	0	0	0	1	0	0	0	0
Stoff	1	0	0	0	0	0	0	0	0	0
Befürwortung	1	0	1	1	0	0	1	0	0	1
Kreuzzug	0	1	1	0	0	1	0	0	0	0
unerbittlich	0	1	0	0	0	0	0	0	0	0
Tat	0	0	0	0	0	0	0	0	0	1
streng	0	1	0	0	0	0	0	0	0	0
Kalb	1	0	0	0	0	0	1	0	0	1
Ehrlichkeit	1	0	0	0	0	0	0	0	0	1
Wahl	1	0	0	0	0	0	0	0	0	0
Staffelung	0	1	0	0	0	0	0	0	0	0
Großvater	0	0	0	0	0	0	0	0	0	1
Pfeil	0	0	0	0	0	1	0	0	0	0
Beerdigung	0	1	1	0	0	1	0	1	0	0
Inaktivität	0	1	0	0	0	0	0	0	0	0
schlagen	0	1	1	0	0	1	0	1	1	0
auswerfen	0	1	0	0	0	0	0	0	0	0
prozesssüchtig	0	1	1	0	1	0	0	0	0	0
Flucht	1	0	0	1	0	1	0	0	0	0
aufblasen	0	1	0	0	0	0	0	0	0	0
gut	1	0	0	1	0	0	1	0	1	1
Attraktivität	1	0	0	0	0	0	0	0	0	0
Experte	1	0	0	0	0	0	0	0	0	1
Auflösung	0	1	1	0	0	1	0	1	1	0
Vergeltung	0	1	1	0	0	1	0	1	0	0
Ableger	1	0	0	0	0	0	0	0	0	0
Antragsteller	0	0	1	0	1	0	0	0	0	0
Enthusiast	1	0	0	1	0	0	1	0	1	0
Milde	1	0	0	0	0	0	0	0	0	0
verstümmeln	0	1	0	0	1	0	0	0	0	0
anziehen	0	0	1	0	0	0	0	0	0	0
Innovation	1	0	0	0	0	0	0	0	0	0
Angreifer	0	1	1	0	0	1	0	1	0	0
Klatsch	0	1	0	0	0	0	0	0	0	0
Vermögen	1	0	0	1	0	0	1	0	1	1
schrecklich	0	1	1	1	1	1	0	1	0	0
scheußlich	0	1	0	0	1	1	0	1	0	0
besetzen	1	0	0	0	0	0	0	0	0	0
mittellos	0	1	0	0	0	1	0	1	0	0
zerbrechlich	0	1	0	0	0	1	0	1	0	0
ehrlich	1	0	1	0	1	1	1	1	0	1
Lesbarkeit	1	0	0	0	0	0	0	0	0	0
untergang	0	1	0	0	0	1	0	1	0	0
Laureat	1	0	0	0	0	0	0	0	0	1
Form	1	0	0	0	0	0	0	0	0	0
Impotenz	0	1	1	0	0	1	0	1	0	0
Ehestand	1	0	0	1	0	0	1	0	0	1
Ministerium	1	0	0	0	0	0	1	0	0	1
Reizung	0	1	1	0	1	0	0	1	0	0
verherrlichen	1	0	0	1	0	0	1	0	1	1
körperlos	0	1	0	0	0	1	0	1	0	0
verschwinden	0	1	0	0	0	1	0	1	1	0
didaktisch	1	0	0	0	0	0	0	0	0	0
Naturschutz	1	0	0	1	0	0	0	0	0	1
Zwilling	1	0	0	0	0	0	0	0	0	0
Keuschheit	1	0	0	1	0	0	0	0	0	1
fliehen	0	1	0	0	0	1	0	0	0	0
Wiedervereinigung	1	0	0	1	0	0	0	0	0	1
bedauern	0	1	1	0	1	0	0	1	0	0
Anmeldeinformationen	1	0	0	0	0	0	0	0	0	1
medizinisch	1	0	0	1	0	1	0	0	0	1
Haustier	0	1	0	0	0	0	0	0	0	0
protzig	0	1	0	0	0	0	0	0	0	0
ungemütlich	0	1	0	0	0	0	0	0	0	0
geheimnisvoll	0	0	0	1	0	1	0	0	1	0
Tadel	0	1	0	0	0	0	0	0	0	0
vorsichtig	1	0	0	1	0	1	0	0	0	1
geräumig	1	0	0	0	0	0	0	0	0	0
erbärmlich	0	1	0	0	1	0	0	1	0	0
Pest	0	1	0	0	1	1	0	1	0	0
verschmieren	0	1	0	0	0	0	0	0	0	0
Übereinstimmung	1	0	0	0	0	0	0	0	0	1
Deadlock	0	1	0	0	0	0	0	0	0	0
heimsuchen	0	1	0	0	0	1	0	1	0	0
verbergen	0	1	0	0	0	0	0	1	0	0
Deal	1	0	0	1	0	0	1	0	1	1
Leser	1	0	0	0	0	0	0	0	0	0
Unbewußte	0	1	0	0	0	0	0	0	0	0
Beglaubigung	0	0	0	0	0	0	0	0	0	1
Aufstand	0	1	1	0	0	0	0	0	0	0
Einspruch	0	1	1	0	0	0	0	0	0	0
grimmig	0	1	1	1	1	1	0	1	0	0
springen	1	0	0	0	0	0	1	0	0	0
katastrophal	0	1	1	0	0	1	0	1	0	0
Optimistin	1	0	0	0	0	0	0	0	0	1
stören	0	1	1	0	0	0	0	1	0	0
Unzufriedenheit	0	1	1	0	1	1	0	1	0	0
Trauer	0	1	0	0	0	1	0	1	0	0
Phantom	0	1	0	0	0	1	0	0	0	0
anmutig	1	0	0	0	0	0	0	0	0	0
verwüsten	0	1	1	0	0	1	0	1	0	0
Zwangslage	0	1	0	0	0	1	0	0	0	0
Verbesserung	1	0	0	0	0	0	1	0	0	1
schwachsinnig	0	1	0	0	0	0	0	0	0	0
extra	1	0	0	0	0	0	0	0	0	0
Umgehung	1	0	0	0	0	0	0	0	0	0
Stundung	0	1	0	0	0	0	0	0	0	0
sumpfig	0	1	0	0	1	1	0	0	0	0
Ratte	0	1	0	0	1	1	0	0	0	0
Schleim	0	1	0	0	1	0	0	0	0	0
interessant	1	0	0	0	0	0	0	0	0	0
schief	0	1	0	0	0	0	0	0	0	0
unparteiisch	1	0	0	0	0	0	0	0	0	1
abreisen	0	1	0	0	0	0	0	1	0	0
Vertriebene	0	0	1	0	0	1	0	1	0	0
irreparabel	0	1	0	0	0	1	0	1	0	0
glücklich	1	0	0	1	0	0	1	0	0	1
August	1	0	0	0	0	0	0	0	0	0
Rechner	1	0	0	0	0	0	0	0	0	1
deaktivieren	0	1	0	0	0	1	0	1	0	0
Streitkolben	0	1	0	0	0	1	0	0	0	0
Diktator	0	1	0	0	0	1	0	0	0	0
Zurückhaltung	1	0	0	0	0	0	0	0	0	0
Bedürftige	0	1	0	0	0	0	0	0	0	0
verhandeln	1	0	0	0	0	0	0	0	0	1
lächerlich	0	1	1	0	1	0	0	0	0	0
unpassend	0	1	1	0	1	0	0	1	0	0
Unterlegenheit	0	1	0	0	0	0	0	0	0	0
vielfältig	1	0	0	0	0	0	0	0	0	0
bender	0	1	0	0	0	0	0	0	0	0
Dieb	0	1	1	0	1	1	0	1	1	0
Feld	1	0	0	0	0	0	0	0	0	0
einbilden	0	1	0	0	0	0	0	0	0	0
Adler	0	0	0	0	0	0	0	0	0	1
festlich	1	0	0	0	0	0	1	0	0	0
Geranie	1	0	0	0	0	0	0	0	0	0
Iris	0	0	0	0	0	1	0	0	0	0
Begleiter	1	0	0	0	0	0	1	0	0	1
Kollusion	0	1	1	0	1	1	0	1	0	0
Isolation	0	1	0	0	0	0	0	1	0	0
Zerstörer	0	1	1	0	0	1	0	0	0	0
Manie	0	1	0	0	0	0	0	0	0	0
einreichen	0	0	0	1	0	0	0	0	0	0
Zentrum	1	0	0	0	0	0	0	0	0	1
neugierig	1	0	0	0	0	0	0	0	0	0
Hypothek	0	0	0	0	0	1	0	0	0	0
köstlich	1	0	0	0	0	0	0	0	0	0
ignorant	0	1	0	0	1	0	0	0	0	0
Klaue	0	1	1	0	0	1	0	0	0	0
Mob	0	1	1	0	0	1	0	0	0	0
ausbrechen	0	1	1	0	0	0	0	0	1	0
einfarbig	0	1	0	0	1	0	0	0	0	0
Scheidung	0	1	1	0	1	1	0	1	1	1
Verletzung	0	1	1	0	0	1	0	1	1	0
Schreiber	1	0	0	0	0	0	0	0	0	0
Klarheit	1	0	0	0	0	0	0	0	0	0
Antagonismus	0	1	1	0	0	0	0	0	0	0
Unterwerfung	0	1	1	0	1	1	0	1	0	0
fade	0	1	0	0	0	0	0	0	0	0
wünschenswert	1	0	0	0	0	0	0	0	0	0
würdig	1	0	0	0	0	0	0	0	0	1
wanken	0	1	0	0	0	1	0	0	0	0
Aktion	1	0	0	0	0	0	0	0	0	0
unmöglich	0	1	0	0	0	0	0	1	0	0
Inzest	0	1	1	0	1	1	0	1	0	0
schließlich	1	0	0	1	1	0	1	0	1	1
Abt	0	0	0	0	0	0	0	0	0	1
Rebell	0	1	1	0	0	1	0	0	0	0
Schiedsrichter	0	0	0	0	0	0	0	0	0	1
Magnetit	1	0	0	0	0	0	0	0	0	0
Irrationalität	0	1	0	0	0	0	0	0	0	0
Ratgeber	0	1	1	0	0	1	0	0	0	1
stolz	1	0	0	1	0	0	1	0	0	1
Kanon	0	0	0	0	0	0	0	0	0	1
Duplizität	0	1	1	0	0	0	0	0	0	0
Makel	0	1	1	0	1	1	0	1	0	0
ungläubig	0	1	1	0	1	0	0	0	0	0
beschwichtigen	1	0	0	0	0	0	0	0	0	0
Argument	0	1	1	0	0	0	0	0	0	0
ängstlich	0	1	0	0	0	1	0	1	1	0
Schusswaffe	0	1	1	0	0	1	0	0	0	0
Vlies	0	1	1	0	1	0	0	1	0	0
tummeln	1	0	0	0	0	0	1	0	0	0
Lord	1	0	0	0	1	0	0	0	0	1
vorzüglich	1	0	0	0	0	0	0	0	0	0
eklatant	0	1	1	0	1	0	0	0	0	0
rostfrei	1	0	0	0	0	0	0	0	0	0
Gesetzgeber	0	0	0	0	0	0	0	0	0	1
Marquis	1	0	0	0	0	0	0	0	0	0
Gerichtsmediziner	0	1	0	0	0	0	0	0	0	0
Ungerechtigkeit	0	1	1	0	0	0	0	0	0	0
Mikroskop	0	0	0	0	0	0	0	0	0	1
Emanzipation	1	0	0	1	0	0	1	0	0	0
Akkusativ	0	1	0	0	0	0	0	0	0	0
Pilot	1	0	0	0	0	0	0	0	0	1
Notfall	0	1	0	0	0	1	0	1	1	0
Trugschluss	0	1	0	0	0	0	0	0	0	0
Neugier	1	0	0	1	0	0	0	0	1	0
peinlich	0	1	1	0	0	1	0	0	0	0
alarmierend	0	1	0	0	0	1	0	0	1	0
Schlüpfer	0	0	0	0	0	0	0	0	0	1
Verbrauchssteuer	0	1	0	0	0	0	0	0	0	0
Antithese	0	1	1	0	0	0	0	0	0	0
wund	0	1	1	0	0	0	0	1	0	0
Waffenkammer	0	0	0	0	0	0	0	0	0	1
umarmen	1	0	0	1	0	0	1	0	1	1
verachten	0	1	1	0	1	0	0	0	0	0
lässig	0	1	0	0	0	0	0	0	0	0
irrational	0	1	0	0	1	1	0	0	0	0
missbilligend	0	1	1	0	1	0	0	1	0	0
Bettler	0	1	0	0	0	0	0	1	0	0
unregelmäßig	0	1	0	0	0	0	0	0	1	0
widersprechen	0	1	1	0	0	0	0	0	0	0
Galanterie	1	0	0	0	0	0	0	0	0	0
Horizont	1	0	0	1	0	0	0	0	0	0
erfrischend	1	0	0	0	0	0	0	0	0	0
Verschönerung	1	0	0	0	0	0	1	0	0	1
Tanz	1	0	0	0	0	0	1	0	0	1
Messung	0	0	0	0	0	0	0	0	0	1
Schmutz	0	1	0	0	1	0	0	0	0	0
töten	0	1	0	0	0	1	0	1	0	0
unvergesslich	1	0	0	0	0	0	1	0	1	1
Flotte	1	0	0	0	0	0	0	0	0	0
ineffektiv	0	1	0	0	1	0	0	0	0	0
Vorwurf	0	1	1	0	1	0	0	1	0	0
Heldentum	1	0	0	1	0	0	1	0	1	1
Trick	0	1	0	0	0	0	0	0	1	0
sofort	1	0	0	1	0	0	0	0	0	0
verhören	0	0	0	0	0	1	0	0	0	0
spannend	1	0	0	1	0	0	1	0	1	0
Unwissenheit	0	1	0	0	0	0	0	0	0	0
präzise	1	0	0	0	0	0	0	0	0	0
eng	0	1	0	0	0	0	0	0	0	0
Stärke	1	0	0	0	0	0	0	0	0	0
Übelkeit	0	1	0	0	1	0	0	0	0	0
abhängen	0	0	0	1	0	0	0	0	0	1
Küste	1	0	0	0	0	0	0	0	0	0
Martingal	0	1	0	0	0	0	0	0	0	0
unvorhergesehen	0	0	0	0	0	0	0	0	1	0
Radio	1	0	0	0	0	0	0	0	0	0
Wohltäter	1	0	0	0	0	0	0	0	0	1
sinnlos	0	1	0	0	0	0	0	1	0	0
bedeutungslos	0	1	0	0	0	0	0	1	0	0
Garnierung	0	1	0	0	0	0	0	0	0	0
betrügen	0	1	1	0	1	0	0	1	0	0
menschlich	1	0	0	0	0	0	0	0	0	0
zurückzahlen	1	0	1	1	0	0	1	0	0	1
zauberhaft	1	0	0	1	0	0	1	0	0	0
Gutschrift	1	0	0	0	0	0	0	0	0	0
wirksam	1	0	0	0	0	0	0	0	0	1
denken	0	0	0	1	0	0	0	0	0	0
Druck	0	1	0	0	0	0	0	0	0	0
Flatulenz	0	1	0	0	1	0	0	0	0	0
Ballett	1	0	0	0	0	0	0	0	0	0
Knirschen	0	1	1	0	0	0	0	0	0	0
Wirtschaft	0	0	0	0	0	0	0	0	0	1
gedeihen	1	0	0	1	0	0	1	0	0	0
verdrängen	0	1	1	0	0	0	0	1	0	0
Begleitung	1	0	0	1	0	0	1	0	0	1
Ausbilder	1	0	0	1	0	0	0	0	0	1
Leichenschauhaus	0	1	0	0	1	1	0	1	0	0
still	1	0	0	0	0	0	1	0	0	0
tolerieren	0	1	1	0	0	0	0	1	0	0
Klappe	0	1	0	0	0	0	0	0	0	0
schmuggeln	0	1	0	0	0	1	0	0	0	0
bescheiden	1	0	0	0	0	0	0	0	0	1
verschwenderisch	1	0	0	0	0	0	0	0	0	0
Galgen	0	1	1	0	0	1	0	1	0	0
entscheiden	0	1	0	0	0	1	0	0	0	0
beschaffen	1	0	0	0	0	0	0	0	0	0
hören	0	1	0	0	0	1	0	0	0	0
hohl	0	1	0	0	0	0	0	1	0	0
explosiv	0	1	1	1	0	1	0	0	1	0
Auffassung	0	1	0	0	0	1	0	0	0	0
betrügerisch	0	1	0	0	1	0	0	1	0	0
überfällig	0	1	0	1	0	0	0	1	1	0
dienen	0	1	0	0	0	0	0	0	0	1
Meisterstück	1	0	0	0	0	0	1	0	0	0
unabsehbar	0	1	0	0	0	0	0	0	0	0
zusammenarbeiten	1	0	0	0	0	0	0	0	0	1
Selbstzufriedenheit	1	0	0	0	0	0	0	0	0	0
halt	0	0	0	0	0	0	0	0	0	1
Bereitschaft	1	0	0	0	0	0	0	0	0	0
vergeblich	0	1	0	0	1	0	0	1	0	0
Torheit	0	1	0	0	0	0	0	0	0	0
Flegel	0	1	0	0	0	0	0	0	0	0
Maximum	1	0	0	0	0	0	0	0	0	0
strittig	0	1	1	0	1	1	0	0	0	0
Schmarre	0	1	0	0	0	1	0	0	0	0
Jungfrau	1	0	0	0	0	0	0	0	0	1
Innere	1	0	0	0	1	0	0	0	0	1
Spritze	0	0	0	0	0	0	0	0	1	0
trotzig	0	1	1	0	0	0	0	0	0	0
Zerstörung	0	1	1	0	0	1	0	1	0	0
Schrägstrich	0	0	1	0	0	0	0	0	0	0
Ausgrabung	0	1	0	1	0	0	0	0	1	0
Verstrickung	0	1	0	0	0	0	0	0	0	0
spielen	0	1	0	0	0	0	0	0	0	0
erwerben	1	0	0	0	0	0	0	0	0	0
gnädig	1	0	0	0	0	0	0	0	0	0
verblassen	0	1	0	0	0	0	0	0	0	0
Kätzchen	1	0	0	0	0	0	1	0	0	1
Befestigung	1	0	0	0	0	0	0	0	0	0
betrinken	0	1	0	0	1	0	0	0	0	0
Gerechtigkeit	1	0	0	0	0	0	0	0	0	1
lauern	0	1	0	0	0	0	0	0	0	0
Abzeichen	0	0	0	0	0	0	0	0	0	1
ablassen	0	1	1	0	1	0	0	0	0	0
Kette	0	1	1	0	0	0	0	1	0	0
schwerfällig	0	1	0	0	0	0	0	1	0	0
Tripper	0	1	1	0	1	1	0	1	0	0
Schwimmen	1	0	0	1	0	1	1	0	0	0
tauchen	1	0	0	1	0	1	1	0	1	1
Falke	0	0	0	0	0	1	0	0	0	0
veränderlich	1	0	0	1	0	0	0	0	0	0
Geschichte	1	0	0	0	0	0	0	0	0	0
fälschlicherweise	0	1	0	0	0	0	0	0	0	0
Leichenwagen	0	1	0	0	0	1	0	1	0	0
Gestell	0	1	0	0	0	0	0	1	0	0
Gewinn	1	0	0	1	0	0	1	0	0	0
pflichtbewusst	1	0	0	1	0	0	0	0	0	1
Peri	0	0	0	0	0	0	0	0	1	0
Lehrling	0	0	0	0	0	0	0	0	0	1
begraben	0	1	0	0	0	1	0	1	0	0
kindlich	0	1	0	0	0	0	0	0	0	0
grau	0	0	0	0	1	0	0	1	0	0
Greifer	0	1	1	0	0	0	0	0	0	0
Verschlechterung	0	1	1	0	1	1	0	1	0	0
Hypertrophie	0	0	0	0	1	1	0	0	1	0
Symmetrie	1	0	0	0	0	0	1	0	0	1
Suche	1	0	0	1	0	0	0	0	0	0
Lethargie	0	1	0	0	0	0	0	1	0	0
Danksagung	1	0	0	0	0	0	1	0	0	0
Kohärenz	1	0	0	0	0	0	0	0	0	0
Schmutzwasser	0	1	0	0	1	0	0	0	0	0
Champion	1	0	0	1	0	0	1	0	0	1
Thron	1	0	0	0	0	0	0	0	0	1
entmutigend	0	1	0	0	0	0	0	1	0	0
Malaria	0	1	0	0	1	1	0	1	0	0
klaffen	0	0	0	0	0	0	0	0	1	0
Verräter	0	1	1	0	1	1	0	1	0	0
hemmen	0	1	1	0	1	0	0	1	0	0
Saugnapf	0	1	1	0	0	0	0	0	0	0
Durchsetzung	0	1	0	0	0	0	0	0	0	0
Festigkeit	1	0	0	0	0	0	0	0	0	1
Schmuckstück	1	0	0	0	0	0	1	0	0	0
Fremdenfeindlichkeit	0	1	0	0	0	1	0	0	0	0
rational	1	0	0	0	0	0	0	0	0	1
unanständig	0	1	0	0	1	0	0	0	0	0
hacken	0	1	0	0	0	0	0	0	0	0
Journalismus	0	0	0	0	0	0	0	0	0	1
Lärm	0	1	0	0	0	0	0	0	0	0
Geburtshelfer	0	0	0	0	0	0	0	0	0	1
Abendessen	1	0	0	0	0	0	0	0	0	0
Opium	0	1	1	0	1	1	0	1	0	0
Granat	1	0	0	0	0	0	0	0	0	0
Biopsie	0	1	0	0	0	1	0	0	0	0
Tatsache	0	0	0	0	0	0	0	0	0	1
kooperieren	1	0	0	0	0	0	0	0	0	0
gewähren	1	0	0	1	0	0	1	0	0	1
vorhersehen	1	0	0	1	0	0	0	0	1	1
ungenau	0	1	0	0	0	0	0	0	0	0
nahrhaft	1	0	0	0	0	0	0	1	0	0
Rinde	0	1	1	0	0	0	0	0	0	0
einflussreich	1	0	0	0	0	0	0	0	0	1
Homosexualität	0	1	0	0	0	0	0	0	0	0
Zusammenhalt	0	0	0	0	0	0	0	0	0	1
widerlich	0	1	1	0	1	1	0	0	0	0
faszinieren	1	0	0	0	0	0	1	0	0	0
Intuition	1	0	0	0	0	0	0	0	0	1
Vampir	0	1	1	0	1	1	0	0	0	0
beschriften	1	0	0	1	0	0	0	0	0	1
Rasierer	0	0	0	0	0	1	0	0	0	0
Atheismus	0	1	0	0	0	0	0	0	0	0
Windel	0	1	0	0	1	0	0	0	0	0
Arbeit	1	0	0	1	0	0	1	0	1	1
Kreuzgang	0	1	0	0	0	0	0	0	0	0
nervös	0	1	0	1	0	1	0	0	0	0
kleinlich	0	1	0	0	0	0	0	0	0	0
Wassergraben	0	0	0	0	0	0	0	0	0	1
Pistole	0	1	0	0	0	0	0	0	0	0
Gicht	0	1	0	0	0	0	0	0	0	0
Heiligkeit	1	0	0	1	0	1	1	0	1	1
verbrauchen	0	1	0	0	0	0	0	0	0	0
abreißen	0	1	1	0	0	0	0	1	0	0
liefern	1	0	0	0	0	0	0	0	0	1
Leutnant	0	0	0	0	0	0	0	0	0	1
blind	0	1	0	0	0	0	0	1	0	0
schlampig	0	1	0	0	1	0	0	0	0	0
erkunden	0	0	0	1	0	0	0	0	0	0
kunstvoll	1	0	0	0	0	0	0	0	0	0
organisieren	1	0	0	0	0	0	0	0	0	0
meditieren	1	0	0	1	0	0	1	0	0	1
Phönix	1	0	0	0	0	0	0	0	0	0
infektiös	0	1	0	0	1	1	0	1	0	0
Sklaverei	0	1	1	0	1	1	0	1	0	0
Rechenschaftspflicht	1	0	0	0	0	0	0	0	0	1
Erfrierung	0	1	0	0	0	0	0	0	0	0
Krebs	0	1	1	0	1	1	0	1	0	0
murren	0	1	1	0	1	0	0	0	0	0
behalten	0	0	0	0	0	0	0	0	0	1
Tiefe	1	0	0	0	0	0	0	0	0	1
Ernte	1	0	0	1	0	0	1	0	0	0
Atrophie	0	1	0	0	1	1	0	1	0	0
frigide	0	1	0	0	0	0	0	0	0	0
sterblich	0	1	0	0	0	0	0	0	0	0
Prozession	1	0	0	0	0	0	1	1	1	0
Hebelwirkung	1	0	0	0	0	0	0	0	0	0
Pose	0	1	0	0	0	0	0	0	0	0
Adresse	1	0	0	1	0	0	0	0	0	0
bevorstehend	0	0	0	1	0	1	0	0	0	0
abortiv	0	1	0	0	0	0	0	1	0	0
Lohn	1	0	0	0	0	0	1	0	0	0
Meisterschaft	1	0	1	0	0	0	1	0	0	1
Graduierung	1	0	0	1	0	1	1	0	1	1
obdachlos	0	1	1	1	1	1	0	1	0	0
Barbar	0	1	0	0	0	1	0	0	0	0
Menschenfresser	0	1	0	0	1	1	0	0	0	0
nutzen	1	0	0	0	0	0	0	0	0	0
fakultativ	1	0	0	0	0	0	0	0	0	0
reifen	1	0	0	1	0	0	0	0	0	0
unterliegen	0	1	0	0	0	0	0	1	0	0
Bombe	0	1	1	0	0	1	0	1	1	0
Vertreibung	0	1	1	0	1	1	0	1	0	0
Überschuss	0	1	0	0	0	0	0	0	0	0
Märtyrer	0	1	0	0	0	1	0	1	0	0
lauernd	0	1	0	0	0	0	0	0	0	0
automatisch	0	0	0	0	0	0	0	0	0	1
Feuer	0	1	1	0	0	0	0	0	0	0
turbulent	0	1	1	0	0	1	0	0	0	0
schlecht	0	1	1	0	1	1	0	1	0	0
liebenswert	1	0	0	0	0	0	1	0	0	1
Endokarditis	0	0	0	0	0	1	0	1	0	0
Flirt	1	0	0	1	0	0	1	0	1	1
unreif	0	1	0	1	0	0	0	0	0	0
Busted	0	1	1	0	0	1	0	0	0	0
Instabilität	0	1	0	0	1	1	0	0	0	0
